gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.706540740514886566e+06,4.688709769107187167e+06,3.360429481065754779e+06,1.896589445967778076e+01,-8.832020818087610303e-02,1.280838300556090825e-01
-2.706537363258318976e+06,4.688718537594785914e+06,3.360446323245275766e+06,1.800674667466521228e+01,-1.383449279496800355e-01,-9.481232018601035150e-02
-2.706538748455650173e+06,4.688709831100637093e+06,3.360429132263808046e+06,1.695052560065012415e+01,-5.413859959509285252e-02,-1.507368416085388685e-01
-2.706528458778413944e+06,4.688701243182513863e+06,3.360433900312743150e+06,1.598945461990600059e+01,8.980803992212949005e-02,-9.433588287917595711e-03
-2.706530232739798259e+06,4.688712426960735582e+06,3.360417660172314849e+06,1.475781691601028989e+01,2.305361947304404024e-01,7.768616174324680101e-02
-2.706523772657156922e+06,4.688711196173924021e+06,3.360429348424031399e+06,1.380669327746286790e+01,-3.412021706209700418e-03,-1.128165668983944075e-01
-2.706524000427683350e+06,4.688714000744474120e+06,3.360435809209500905e+06,1.295655537356082476e+01,1.399430174206014177e-01,1.343992526076860650e-02
-2.706522855417728424e+06,4.688709709128849208e+06,3.360433179661123548e+06,1.192691308677794915e+01,-7.888235696368356420e-02,-1.834819614649225161e-01
-2.706523665573623963e+06,4.688713220259604976e+06,3.360432973245588597e+06,1.097794614171723993e+01,-2.235811854573466761e-01,1.303676699608994488e-02
-2.706523088082489558e+06,4.688715460005696863e+06,3.360422879421928898e+06,9.757571712163622735e+00,-5.436326791391633828e-02,2.166851018507066073e-01
-2.706519592406608630e+06,4.688710308596896939e+06,3.360426718493375927e+06,8.975737776716970373e+00,1.644190044630785552e-01,-6.336848467826902177e-03
-2.706524369976779446e+06,4.688714421253857203e+06,3.360425886181684677e+06,7.883435418056437882e+00,-5.528176843702688192e-02,1.352162230763920454e-02
-2.706521690476110671e+06,4.688709776732724160e+06,3.360435085215431172e+06,6.970442162816088860e+00,-2.106647473691302397e-01,-6.545559118530040743e-02
-2.706525442209875677e+06,4.688707258208221756e+06,3.360436243285240140e+06,5.802066116349381630e+00,1.311167028752658337e-01,2.446268708813659903e-02
-2.706519017659890000e+06,4.688711739388735034e+06,3.360437673780622426e+06,4.819272050826522324e+00,-6.305303508881233109e-03,2.851751468115992089e-02
-2.706518175901216455e+06,4.688707589596520178e+06,3.360433763750056271e+06,3.988699022692691276e+00,1.785089334376779510e-02,-4.144772520154275247e-02
-2.706522987506445497e+06,4.688716956288164482e+06,3.360425382182762027e+06,2.703877270774133645e+00,-6.923267408917473109e-03,-1.978669508128582874e-02
-2.706521276394365821e+06,4.688706913848164491e+06,3.360422881442707498e+06,1.800003637300396475e+00,-1.331192728694414740e-01,-1.002833563692046293e-01
