ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.706972111755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706971773755522911e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706971434755523223e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706971094755522907e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706970753755522892e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706970411755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706970068755522836e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706969724755523261e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706969379755523056e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706969033755523153e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706968686755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706968338755522855e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706967989755522925e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706967639755522832e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706967288755523041e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706966936755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706966583755522966e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706966229755523149e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706965874755523168e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706965518755523022e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706965161755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706964803755523171e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706964444755523000e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706964084755523130e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706963723755523097e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706963361755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
