accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.633202639194017858e-03,-7.338191689869724699e-03,-9.804023357427061214e+00
4.001289465696199156e-04,-4.164048757820738508e-03,-9.792410279968649434e+00
3.119689710003135854e-03,-1.427977321066692742e-03,-9.794625663542607441e+00
-3.091689295465666369e-04,2.574296667026630334e-03,-9.798925748649596201e+00
1.547130874055926671e-03,2.055170269729417014e-03,-9.796924079298436894e+00
-2.620152563601225743e-03,-1.862935182885390884e-03,-9.797045779546623478e+00
1.242981990629424618e-03,4.639585704411593181e-03,-9.801317672963318017e+00
-1.423709337504792342e-03,-8.547060813776256871e-03,-9.789362067174659288e+00
1.447055411881914468e-03,4.267542527228575071e-03,-9.798090319050183794e+00
7.640061062797823439e-03,-4.435998079279276744e-03,-9.774001899925961467e+00
7.687200366184377028e-03,-2.903198251253170676e-04,-9.805904470856976474e+00
-3.683955635012476672e-03,2.974305459836136620e-03,-9.790649424779505949e+00
-9.994621545645610266e-04,5.473119493592913318e-03,-9.787469876938111213e+00
-3.245058138718059926e-03,-9.062165301948407747e-03,-9.792713961004027468e+00
-9.629643136886478294e-04,5.139885702294621182e-03,-9.798953548902423094e+00
-2.423327063137862419e-03,-9.349582544662212629e-04,-9.793806821852774291e+00
-2.277161094897396133e-03,3.442955662182803204e-04,-9.806769223927229717e+00
-4.134830670416277977e-03,-1.898276246030950560e-03,-9.790504555189977864e+00
1.446171798714661338e-02,1.088188106978007358e-02,-9.793814048813100470e+00
5.056526939317552548e-04,4.573740697879627101e-03,-9.798192527386706985e+00
-4.290072581025049930e-03,9.773845781073268318e-03,-9.790752492766257475e+00
6.545670396264256178e-04,-3.116668698407892672e-03,-9.799378260823420561e+00
1.221602620950371001e-03,-1.888168769528000314e-03,-9.789383811373124189e+00
8.617868516107090541e-04,-7.268352197481862953e-03,-9.803323968128227150e+00
-3.469241465372080360e-03,-1.738223337641676015e-03,-9.806556831501492155e+00
-3.447087911840099241e-03,-7.275512000150014154e-03,-9.788853303162582620e+00
-2.491667647296616842e-03,6.415318622398641889e-03,-9.783562429729199650e+00
4.329515434875959821e-03,8.137683893821951939e-03,-9.790506573550608493e+00
9.761148757135454032e-03,4.401728437004071535e-03,-9.788100829878931819e+00
7.791965327463399747e-05,-4.186466799672519841e-03,-9.796280433691372025e+00
1.048736867755151137e-03,-2.959779312912487644e-03,-9.797161523944058814e+00
4.810409258271360761e-03,2.722732163499808587e-04,-9.796236858415912963e+00
-4.361941168693823055e-03,-4.615062593613218980e-03,-9.789919278703665739e+00
-7.191262241054253296e-03,6.814636513908397392e-03,-9.778077452855507445e+00
-4.022137288812475953e-03,-1.913647943353401779e-03,-9.796786651979621396e+00
2.948317528508979414e-03,-1.828628078556137617e-03,-9.804468709669347248e+00
-4.131342834751713586e-03,1.168534995516288567e-02,-9.785887725896602163e+00
8.396854611480904793e-04,5.471493561304509833e-03,-9.805062300499338690e+00
-3.149801941366739150e-03,4.998303935409393120e-03,-9.803682670800673904e+00
-1.432228786883459667e-03,-5.707899623139381026e-03,-9.801681719027875772e+00
-4.739610201543699268e-03,2.331595262663370763e-03,-9.803447548808616574e+00
1.192976449888927216e-03,-4.161967752104860953e-03,-9.799072365686114949e+00
3.615503775684446742e-03,-3.569008714467282895e-03,-9.795768848248318506e+00
5.937133209600112260e-03,-6.560220206924800498e-03,-9.793902909865064288e+00
7.738467716790837364e-03,1.355215865148823350e-03,-9.787077818082025260e+00
2.523695473366613113e-03,4.550827471791258315e-03,-9.804733385098694853e+00
6.314622980586701451e-04,1.566136333325074447e-03,-9.786766222256389369e+00
3.740165339443453970e-03,-1.189642298249369515e-03,-9.799511828788256551e+00
-5.664229832118729399e-04,-9.716707909101602800e-03,-9.788930687347718873e+00
2.131288984825586812e-03,1.828178781554450462e-03,-9.788039442534110179e+00
-3.414818599349744768e-03,-2.992531460093174160e-03,-9.790028646957473768e+00
-5.821711471201090980e-04,-2.865929068026488221e-03,-9.796775522283526882e+00
8.764791000198192449e-04,3.265217478734840344e-03,-9.796128639737684551e+00
4.728180987893782633e-03,1.274177604415951568e-03,-9.805526750474026443e+00
-3.760543980198710699e-03,1.715510012795516117e-03,-9.787155153398135354e+00
4.559486023174564283e-05,2.181438470032606106e-03,-9.792300234106862789e+00
2.919787264248244890e-03,9.739013496683403964e-04,-9.781351024576268927e+00
-2.101585718538117892e-03,-9.594881660771712936e-03,-9.791534434669376452e+00
-6.908921036324994387e-03,-1.832107124064008769e-03,-9.794253357864262099e+00
-1.143798279072127944e-02,-2.453851301583567530e-03,-9.807981960189335879e+00
8.669989586935829707e-04,4.090708674514744597e-04,-9.808902818703472803e+00
8.796794775842869691e-04,4.209186062030054881e-03,-9.785763227804936903e+00
2.760617017153473886e-03,3.548159839258114342e-03,-9.792468418556355303e+00
-5.874570064356827125e-04,-4.288415189628557063e-03,-9.803437122976772500e+00
3.146345901480510944e-03,2.306754960011813370e-03,-9.778634355516217624e+00
9.919829710560558542e-04,-5.406432118111004562e-03,-9.791707263642210890e+00
-1.157650492734208555e-03,3.745470571349102454e-03,-9.791045115884621453e+00
-5.803756414776903121e-03,-8.799029254843796985e-03,-9.803452287619165872e+00
4.110792783914586613e-04,3.689681227366554180e-03,-9.791319967558969495e+00
-2.853124031345646416e-03,8.027376590154657043e-03,-9.789933610073065395e+00
2.107690047885639201e-03,-1.092148281907139593e-03,-9.788762629320295616e+00
-7.522940720438248650e-03,-1.216481038269547066e-02,-9.800986915097007923e+00
5.236287509084620873e-03,6.007323585168916971e-03,-9.802612289786981847e+00
2.674705528013753258e-03,7.452906400166886200e-03,-9.786482926626204559e+00
6.889706686179041103e-04,3.718467484874392846e-03,-9.798078722195061374e+00
9.484593121792997926e-04,1.944318374995079261e-03,-9.798751241386977284e+00
-5.689356990527259838e-04,6.657710402142104182e-03,-9.792203241381784551e+00
5.713547364709753093e-03,-6.344031005788956096e-03,-9.791061015585352578e+00
-1.282083560756609383e-03,-8.964222466513188528e-04,-9.787419591406274932e+00
1.170109875261871914e-02,-7.954243380695551202e-03,-9.791514277112353781e+00
8.863377191772433194e-04,3.585768960847283710e-03,-9.797166764863010968e+00
-2.185687860776896335e-03,-6.832692813878732223e-03,-9.807066507531065014e+00
5.709466112784842944e-03,1.274650476747705465e-02,-9.796327785449934211e+00
2.419542972464990265e-03,-5.280767591082143747e-03,-9.794911549242497628e+00
-6.742030965389676604e-03,2.596343694793105082e-03,-9.794108497130302737e+00
-3.244793875588272182e-03,4.521710987911885075e-03,-9.806131739377040191e+00
2.722935862714747843e-03,2.509409940327713470e-03,-9.794031349479229931e+00
5.959609658422833009e-03,3.465723797218606865e-04,-9.791669329575817926e+00
-9.194404738380137403e-04,-2.543643073122091661e-03,-9.795378336967484501e+00
3.917059748211095807e-04,-2.321996988821140636e-03,-9.810293793415059582e+00
-1.506391829272548137e-03,4.193042899421562525e-03,-9.785633044296558225e+00
-1.194519443201499595e-03,3.761224631694540937e-03,-9.795004331912462447e+00
5.027958574542642535e-03,2.772783156324130742e-03,-9.801895718950826009e+00
-9.154680979211488479e-04,-2.089293445693578277e-03,-9.790390688046823442e+00
9.646922061198119321e-04,-4.389538034250616786e-04,-9.789155453425067321e+00
4.540190318261576319e-03,-2.432468688366027070e-03,-9.800304470303270676e+00
-6.473502691850897654e-03,-1.299763820376497857e-03,-9.805347865483321712e+00
