gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754382603738606907e+06,4.694356018197391182e+06,3.314066268532516435e+06,7.194131191078230458e-02,-1.971127517595777645e-01,-1.756721988299109749e-01
-2.754384937881704420e+06,4.694354918189323507e+06,3.314060684939851053e+06,6.210398906502439392e-02,3.775413847565164266e-02,-8.723976357344569166e-02
-2.754382441408626270e+06,4.694359400968738832e+06,3.314051286193001084e+06,-7.204176670611710243e-02,-8.597236270137818825e-02,-2.632383317273040771e-02
-2.754386336015750654e+06,4.694361038754857145e+06,3.314050826199810486e+06,7.351477205147065319e-02,5.962937273683967254e-02,9.484928209292441126e-02
-2.754381163278757129e+06,4.694361612574189901e+06,3.314061298242509365e+06,-7.685560312431245766e-02,-3.327482084381243321e-02,1.827721127036589233e-01
-2.754381756237275433e+06,4.694357839737325907e+06,3.314064829035825562e+06,-6.840014687120803127e-02,-1.038534738519578254e-01,-1.355195171964799217e-01
-2.754384972148119938e+06,4.694357970257825218e+06,3.314062306061849929e+06,-2.652957922229434717e-02,-1.552576598963704806e-02,3.437858479445254911e-02
-2.754379655053539667e+06,4.694356404285090975e+06,3.314062966493708547e+06,-8.301583589156641407e-02,1.335562498236415319e-01,3.749310179988306433e-03
-2.754381484390816186e+06,4.694357369889074005e+06,3.314062405412194319e+06,1.200527438542269842e-01,9.426949126735728254e-03,1.889466141906777918e-01
-2.754379617357119918e+06,4.694356541779175401e+06,3.314051890282926615e+06,-2.083506361935261869e-03,-7.508670769388270383e-02,1.774614285167880612e-01
-2.754382800639851019e+06,4.694362062560423277e+06,3.314058257363766432e+06,-5.106890622582698630e-02,-1.740706468924387712e-02,-3.424288740802971520e-01
-2.754379116769607179e+06,4.694358713429018855e+06,3.314070356714238878e+06,3.655624413073920581e-02,5.106838054708225105e-02,9.133044338545599772e-02
-2.754385724524701014e+06,4.694353575903766789e+06,3.314058486347855534e+06,3.042826010243041435e-03,-2.159763013967691200e-02,5.951096067070328621e-02
-2.754383467316511087e+06,4.694358918461624533e+06,3.314062769975267816e+06,-3.358147489556830706e-02,1.361745923358862187e-01,-2.358116448907937035e-01
-2.754378671736595687e+06,4.694352294041445479e+06,3.314059012311767787e+06,1.523874852183756679e-01,4.275471687828270861e-02,2.175119052639378631e-02
-2.754380447350196075e+06,4.694358572781961411e+06,3.314055868522903416e+06,-6.451918783783459899e-02,-2.294494949550994201e-01,5.796588497008418883e-02
-2.754379175277278293e+06,4.694354209630830213e+06,3.314066795774207916e+06,1.556231958361562195e-01,-4.455929686453680150e-02,-1.340372974901196113e-01
-2.754377384369002189e+06,4.694360211999723688e+06,3.314059842562945094e+06,-1.342559684128472042e-01,4.991629445865051334e-02,-2.959128019846129498e-01
-2.754379719404289033e+06,4.694359955637603998e+06,3.314073334590631071e+06,-2.017692607609574973e-01,-1.542158460796281931e-02,3.789892479036264250e-01
-2.754381715341474395e+06,4.694362808938627131e+06,3.314058418823057320e+06,6.633601597504859559e-02,5.899719624689962055e-02,-3.768778824041042058e-02
-2.754384209259685129e+06,4.694358021019726992e+06,3.314061558097534347e+06,-1.151320964947110115e-01,-2.587534945213464457e-02,7.593535667646759968e-02
-2.754385900927676354e+06,4.694355807743868791e+06,3.314057089747064281e+06,1.634535765726504927e-02,2.337047208364644302e-01,8.963753565495038989e-02
-2.754383948211679701e+06,4.694357322086002678e+06,3.314074155813192949e+06,1.553928586765214448e-01,-1.051222382837572189e-01,-1.638288376071913022e-01
-2.754386016764316242e+06,4.694361606144072488e+06,3.314059879027005751e+06,2.363846935347965750e-02,1.715358558350415785e-01,4.465241390654586806e-02
-2.754382056384007446e+06,4.694357441117657349e+06,3.314058526490857825e+06,-7.487221818979674509e-03,1.903306096022075455e-02,-1.394912678122220973e-01
-2.754381679781987797e+06,4.694362231493613683e+06,3.314063348293829244e+06,7.698348615952420315e-02,-1.430095971293700134e-02,-1.570769249627014530e-01
-2.754378959685874172e+06,4.694356301646954380e+06,3.314061617461921182e+06,-5.796994040800315662e-02,2.261714572408970447e-01,1.518911995804664294e-02
-2.754383824220573530e+06,4.694353097077975050e+06,3.314060735746553633e+06,4.995898752271718535e-02,-1.105303924874881522e-01,1.668234910341790667e-01
-2.754382567614135332e+06,4.694355138056823052e+06,3.314062401480983011e+06,8.869780973470865748e-02,1.172817420325095034e-01,5.663524196309490527e-02
-2.754380401361465454e+06,4.694360521691074595e+06,3.314066180647507776e+06,-5.316268521357763246e-03,-2.075895304982067896e-02,2.930397458473594716e-02
-2.754382210589238442e+06,4.694355263824988157e+06,3.314065513451538049e+06,-6.687877251936259759e-02,-7.718071777404744704e-02,1.194703872785884136e-01
-2.754378862743123900e+06,4.694356175464404747e+06,3.314058139361333102e+06,-9.646236762608338677e-02,7.525535296648167699e-03,-1.421278252926836960e-01
-2.754380501219427213e+06,4.694353676484750584e+06,3.314066811204723548e+06,-2.868310997357515491e-01,-7.859586049868072521e-02,-1.439606693623150455e-02
-2.754383268517022487e+06,4.694357218407497741e+06,3.314068612166483421e+06,5.280104247677060159e-02,2.490566648992504142e-02,-2.233325949919040820e-01
-2.754383800010515843e+06,4.694358969367288984e+06,3.314066455847602338e+06,-8.747164279919544816e-02,-8.264509706021777591e-02,-2.917860598530563638e-03
-2.754376506784627214e+06,4.694359784488844685e+06,3.314057215179919731e+06,1.354102861113290757e-01,-5.566327180039161784e-03,1.131690447448351067e-01
