accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.997363348063464272e+00,9.499816127088701878e-03,-9.804901343489772714e+00
-1.000222726258191663e+01,-2.809299223405191826e-03,-9.782290056388990962e+00
-9.997554138999461770e+00,-4.672458248991948580e-03,-9.798250063936867704e+00
-9.995387379435245023e+00,-7.840282263742652351e-04,-9.775501679788517251e+00
-9.993504104331025317e+00,-3.016306435381223977e-03,-9.789093503040541933e+00
-9.992904133470089434e+00,2.554670756828102780e-04,-9.798779238314290652e+00
-9.998259105989555806e+00,2.451764174341050651e-03,-9.785962437304796424e+00
-1.000365438787387262e+01,-7.674197435328009541e-03,-9.785980165216878746e+00
-1.000095599984918238e+01,-2.693527500260316167e-04,-9.798342787193687897e+00
-9.994117650234276340e+00,-4.966743234093701914e-03,-9.780526563286478847e+00
-1.000527132314218370e+01,-2.863737399108044670e-03,-9.784690642624807921e+00
-9.998284467666898934e+00,2.066360915080243943e-03,-9.775666561645531161e+00
-9.997711163897024633e+00,-6.933259527399906509e-03,-9.793377193239628298e+00
-9.992273032311105752e+00,-3.238025116161891148e-03,-9.801128782042059839e+00
-1.000182775861876650e+01,1.021518913003713683e-02,-9.786953102308842745e+00
-1.000292139423140370e+01,-8.492086442457923851e-03,-9.789278478473507406e+00
-9.996955280121786913e+00,1.933271478586811752e-03,-9.796642511710592416e+00
-1.000118896924350231e+01,-3.620514553058325723e-03,-9.807670570424514622e+00
-1.000326768113962572e+01,4.758942721951691626e-04,-9.814305847234889413e+00
-1.000140101360291389e+01,-9.973724984488039486e-03,-9.790738132030714524e+00
-9.998267238702450044e+00,-5.593329852338672047e-03,-9.791940290560543048e+00
-1.000141700142792622e+01,3.867787376672625083e-03,-9.803745062716838987e+00
-1.000289678694290885e+01,5.524138409973651867e-03,-9.809766387014665412e+00
-9.995400483877867615e+00,3.443657689700969221e-03,-9.791723188715373283e+00
-1.000465319472312409e+01,3.243216185191143824e-03,-9.793309866529916974e+00
-1.000228326291257197e+01,6.195006711914947863e-04,-9.811421569169908707e+00
-9.999464162750079765e+00,-2.853849813678785690e-03,-9.801956069293101592e+00
