mag_x (uT),mag_y (uT),mag_z (uT)
3.010114725642658584e+01,1.266817330859920432e+01,3.773185152876045834e+01
2.982126387038950810e+01,1.266724012135202493e+01,3.773608487149102331e+01
3.032035346378698293e+01,1.260552276510018999e+01,3.749560744455635586e+01
3.039435251137754435e+01,1.273241628719488716e+01,3.765408713931595486e+01
3.040314934015264470e+01,1.240143798842748346e+01,3.774213601638746951e+01
3.020290850037242691e+01,1.262717337260981409e+01,3.790893653305157329e+01
3.040934718045010854e+01,1.188642227498809589e+01,3.760422092776132530e+01
3.061921709376475320e+01,1.223225959448060784e+01,3.783491896573986679e+01
3.044256678283493756e+01,1.250673759688017128e+01,3.773830497551180940e+01
3.035956745928886846e+01,1.221311189656474205e+01,3.761624933052281250e+01
3.013081745858970706e+01,1.192711487165451167e+01,3.746273231603333898e+01
3.050976128790379249e+01,1.227408682154210062e+01,3.746263920257008095e+01
3.117607891771528372e+01,1.173622260377233317e+01,3.788546813079298659e+01
3.053469379102069325e+01,1.164329453495672340e+01,3.779607418059889312e+01
3.068387492412759343e+01,1.172888218527126547e+01,3.798168721704363548e+01
3.073283720910801620e+01,1.162833750822723289e+01,3.779859934471224392e+01
3.035263468542181187e+01,1.174227350039371487e+01,3.790682098405534362e+01
3.056920094105550234e+01,1.145835816299757148e+01,3.796089141763304298e+01
3.060900338411984833e+01,1.174038384964539006e+01,3.795935685845072527e+01
3.067641029162509980e+01,1.100816508250161974e+01,3.805563095384076178e+01
3.079420819665456932e+01,1.117472230127352439e+01,3.759561616748796808e+01
3.052913369855540182e+01,1.134468083839952968e+01,3.785635519011678696e+01
3.094479638115609887e+01,1.079679648122982627e+01,3.787606839462874575e+01
3.077637351801044829e+01,1.123165584031052511e+01,3.765335952383910723e+01
3.055149726560946988e+01,1.097525958240152022e+01,3.809371875504452021e+01
3.044654319827670719e+01,1.115090299658782236e+01,3.785094107956376774e+01
3.086249645076369319e+01,1.053929958917662013e+01,3.808413016387931549e+01
3.086328324915319499e+01,1.030560078882309227e+01,3.783611767214928534e+01
3.080074980972202425e+01,1.046674583344408305e+01,3.741480782668450900e+01
3.084999003910827753e+01,1.091052826614089710e+01,3.762559356154034873e+01
3.118253630303405188e+01,1.036879212314654808e+01,3.744301016781160030e+01
3.084662265943207871e+01,1.026575079153611902e+01,3.790979274288329748e+01
3.096243852085140347e+01,1.013556503688559474e+01,3.772902607660051899e+01
3.093570092608076294e+01,1.007392918305651541e+01,3.773864839132973259e+01
3.137027891607640484e+01,1.002745816740357299e+01,3.788727365536314551e+01
3.134153145897248294e+01,9.916010868856542260e+00,3.754740590415639900e+01
3.125668191145681973e+01,9.578902445110824004e+00,3.779482737718755914e+01
3.108906777033604030e+01,9.981618150374995224e+00,3.814905662383565499e+01
