accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
6.878691815486595584e-02,-1.093821389373078774e-02,-9.757469902489395608e+00
-1.102360900269659313e-02,-3.051615260203400029e-02,-9.808180169807457105e+00
6.519293023894542384e-03,3.162120347259266689e-02,-9.831098985129486323e+00
-1.438823289901661195e-02,-5.740889158781233709e-02,-9.849458319340701706e+00
5.101091591767786815e-02,-2.475576934215255320e-02,-9.724760346802362676e+00
6.541324124435543563e-02,-3.275972443599601408e-02,-9.747752656467762122e+00
3.364088377158999232e-03,-6.100897488849256478e-02,-9.825724044238279831e+00
-5.762586680618349971e-02,-6.462595163820590571e-02,-9.737756053272860868e+00
-2.405941866075765601e-02,5.134989982121586360e-02,-9.829573916374542364e+00
1.700506993920542506e-03,-2.574376814688740869e-02,-9.775630501122234861e+00
-3.986197487169997750e-02,-9.930810142781856809e-02,-9.753407971734452175e+00
8.312959400335298565e-02,-6.723132863681527405e-02,-9.770429644948517733e+00
4.966554861319404449e-03,2.855720088798300790e-02,-9.825564719301960181e+00
-4.911003625653526800e-02,-2.449618614974273089e-03,-9.800109500269298834e+00
-8.983874485433111790e-02,-4.780715243693532852e-03,-9.729604493110542762e+00
-1.454086403386052433e-02,-3.569365270672933410e-02,-9.628054268253046999e+00
-2.270239453142654587e-02,-5.277886829552494441e-02,-9.824820503897180757e+00
-7.804457093658732914e-02,3.353901428019299275e-02,-9.833415523117455592e+00
5.667932091763339814e-02,2.986157474796075420e-02,-9.800927007473273278e+00
1.058769592453762814e-01,-3.742544158863093245e-02,-9.727470887534352073e+00
9.348927938787122971e-02,-3.878459640583083873e-02,-9.775494550367017865e+00
4.733285049601839573e-02,3.466054101824982830e-02,-9.843304423800285363e+00
5.895508415684195223e-03,4.919402739714746897e-02,-9.862910484176998338e+00
5.942397005856610986e-02,-2.468758074937282658e-03,-9.857183398938282437e+00
-3.353691434698258950e-02,4.370278880516494796e-03,-9.751078620882150716e+00
-5.400410548699150631e-02,5.674216800940974637e-02,-9.816475430626450560e+00
-2.225489853302622251e-02,-7.281618591188847127e-03,-9.848251879128516961e+00
-1.783867761496492343e-02,2.064551783679900721e-02,-9.797849284720873797e+00
2.565342629892387351e-03,-1.463782593689802111e-02,-9.767890539754040091e+00
3.771387465921506588e-02,-7.865786582719599962e-02,-9.893839493374455785e+00
9.575417408539808883e-03,1.916624728191915900e-02,-9.874431321327055144e+00
-2.138407376886787212e-02,-1.336025466848054545e-02,-9.804453749816616437e+00
-6.905235843959889840e-03,-3.643310072374011249e-02,-9.800894145400224744e+00
5.648077092805849769e-02,-1.684726438322958070e-02,-9.826524312194200306e+00
-7.576397757049299457e-03,-5.541389582255473734e-02,-9.794124598032738049e+00
-5.547640952888086008e-02,-3.421545532216897084e-02,-9.930569743799228632e+00
6.509951592573377799e-02,-4.649031214385691141e-03,-9.712085379277823449e+00
-3.847173889686024417e-02,-4.589276259557398263e-02,-9.830869976968049428e+00
-2.363169174891352128e-02,2.155555038803219983e-02,-9.790860986321007431e+00
-3.458959374429092237e-02,-4.253800755473107625e-02,-9.820677757381050199e+00
-1.223274084234085915e-02,-6.860162020999439891e-02,-9.720691240240611819e+00
2.283225509676923420e-02,2.672072383402588486e-02,-9.767880548979823274e+00
3.653283974659166100e-02,5.865269425685195638e-03,-9.834086686315984593e+00
-1.855430129377123177e-02,-7.123275943508619590e-02,-9.819258645109838923e+00
7.811979590053549916e-02,1.586323930630333806e-02,-9.819865166545362456e+00
3.363481413196037217e-02,-4.691576906581956113e-02,-9.750096417194054510e+00
-2.998417397869284837e-02,6.609723171741005432e-02,-9.812770927608184479e+00
1.090814992744761243e-02,1.735745274052749934e-02,-9.674447504832018652e+00
1.009982039464334957e-01,-2.841414812911179436e-02,-9.808319220792974136e+00
3.861790497623905638e-02,6.053723735291640512e-02,-9.730701858225140555e+00
6.487015652685887814e-05,1.173999721778074381e-03,-9.835029596411381192e+00
-7.059776630920178153e-02,-1.756992622614090074e-02,-9.796966524071782700e+00
-2.552589642229094458e-02,-3.476385055724354883e-02,-9.753844363278014740e+00
-8.041495566588520438e-02,5.170728599586975338e-02,-9.887666338510387121e+00
-3.165546487989090527e-03,1.751314192119048790e-02,-9.807187034562067751e+00
2.004053807703685269e-02,1.588101085203718482e-02,-9.812212386804814557e+00
-1.869950012498058922e-02,-6.519525416407542795e-02,-9.773071380691918719e+00
-3.699229988643623623e-02,-5.096090410874118404e-02,-9.705559404637593701e+00
-1.648717468663471117e-02,4.251739895943426606e-02,-9.753821825744221741e+00
1.569173449724870981e-02,-1.558333499523523874e-02,-9.805822318925040193e+00
6.274522317250506853e-02,-4.151693797083010756e-02,-9.875856733517329289e+00
-2.457580361010601108e-02,3.814480936236664538e-02,-9.754052769963957203e+00
-1.396507553948808308e-02,8.777627753918944287e-02,-9.817223480521834134e+00
4.765036043222072026e-02,-2.333806025423659780e-02,-9.857900988636725259e+00
7.804998736526554126e-02,-1.821897657708109255e-02,-9.806727880608013592e+00
-2.585355970333372971e-02,1.997805760679365397e-02,-9.857876614505435953e+00
1.660064456051837251e-02,-4.918567690600721826e-02,-9.871992005891124577e+00
2.069357231811878514e-02,-1.632839271671031670e-02,-9.786268698587015535e+00
2.188373002435580611e-02,-6.398038571923802577e-03,-9.767901373428943046e+00
-3.468604567447697296e-02,-6.325925345691070512e-02,-9.776847220579902853e+00
6.869568583768531286e-03,2.874663051119893606e-02,-9.678556857077506237e+00
2.807693797241109582e-02,-6.134242657952595004e-03,-9.734213240985498672e+00
-7.145207742862022537e-03,-2.091824938247509574e-03,-9.730464000079566134e+00
-1.082643081638214912e-02,-5.031916432781347211e-03,-9.671306706447063917e+00
3.075459122352241018e-02,-2.994172741401857421e-02,-9.762482968004562167e+00
-3.484001824143924397e-02,3.754454938153305166e-02,-9.907868474605500353e+00
1.536027574086013025e-03,-2.400829336324709906e-02,-9.878658621748126478e+00
-2.364738942657444720e-02,-6.251017917703698135e-02,-9.818118323810391956e+00
-5.023455795945357821e-02,-4.860034276588395818e-02,-9.705042594734095474e+00
-4.998831471645630992e-02,2.902396152385939426e-02,-9.717669616452059955e+00
1.999282338417641969e-02,8.787592924426179675e-02,-9.785330166163005217e+00
1.581989608612025672e-02,-8.688486786853552579e-02,-9.784842952293447027e+00
-7.217790834095967611e-03,-4.955512830745575220e-02,-9.805581444035331273e+00
2.718680683225491168e-02,-3.440163412271393661e-02,-9.755745836062216014e+00
-1.117360381103034983e-01,-1.724210040165065350e-02,-9.677044936532613661e+00
6.187681082680884792e-02,-1.899224541941121024e-03,-9.907835062299172435e+00
-9.426929640853821957e-02,-5.859685474688283713e-02,-9.805887390818533333e+00
2.051325564219445147e-03,-9.818632441564211291e-03,-9.845822670294760215e+00
-1.014649850056213688e-04,1.305628968719825707e-02,-9.815038260624472599e+00
6.997811803186830548e-02,-4.233461602120379419e-02,-9.849979115195720780e+00
-4.324369641152686627e-02,6.241516375798347206e-03,-9.757000123034895722e+00
2.339946766545974999e-02,3.918287858022372235e-03,-9.805447577887298038e+00
-1.797506947572150363e-02,2.587594200876532774e-02,-9.797008450249633071e+00
-2.145803584695034003e-02,-3.206999176680074004e-02,-9.734361477137259300e+00
-1.115093181105787298e-02,-4.742367707875366767e-02,-9.724783945989917910e+00
9.555524252377881750e-03,3.376965862291712167e-02,-9.787353360599007956e+00
-3.633988303277464055e-02,-4.125908221059949865e-02,-9.635636669120414055e+00
-2.849248600099048637e-02,-8.426912569859255214e-03,-9.817912853397205097e+00
